Date,Team,Pitcher,SO_Projection,Model_Id,OU,Over_Odds,Scale_Over,Under_Odds,Scale_Over,BE_Over,BE_Under,Poisson_Over,Poison_Under,Edge_Over,Edge_Under,OverUnder_Id,Platform,Bet_Amt,Win_Loss,Net,Net_Auto,Secondary
7/12/2022,SF,Logan Webb,5.54,1,5.5,125,1.25,-165,-0.606060606,0.444,0.623,0.478,0.522,3.348%,-10.057%,0,1,0.00,,,,
7/13/2022,SEA,Chris Flexen,3.65,1,3.5,100,1,-135,-0.740740741,0.500,0.574,0.495,0.505,-0.464%,-6.983%,0,1,0.00,,,,
7/13/2022,WSH,Josiah Gray,5.19,1,5.5,-102,-0.980392157,-126,-0.793650794,0.505,0.558,0.417,0.583,-8.761%,2.514%,0,2,0.00,,,,
7/13/2022,NYM,Chris Bassitt,5.78,1,5.5,-135,-0.740740741,105,1.05,0.574,0.488,0.518,0.482,-5.610%,-0.617%,0,1,0.00,,,,
7/13/2022,ATL,Charlie Morton,5.88,1,6.5,116,1.16,-148,-0.675675676,0.463,0.597,0.374,0.626,-8.853%,2.880%,0,2,0.00,,,,
7/13/2022,MIL,Aaron Ashby,5.12,1,5.5,-128,-0.78125,100,1,0.561,0.500,0.405,0.595,-15.632%,9.491%,1,2,15.00,W,15.00,15.00,
7/13/2022,MIN,Joe Ryan,6.15,1,4.5,-145,-0.689655172,110,1.1,0.592,0.476,0.735,0.265,14.268%,-21.071%,2,1,21.75,L,-21.75,-21.75,
7/13/2022,DET,Tarik Skubal,5.58,1,4.5,-130,-0.769230769,100,1,0.565,0.500,0.655,0.345,8.959%,-15.481%,2,1,19.50,W,15.00,15.00,
7/13/2022,KC,Brady Singer,5.62,1,4.5,-145,-0.689655172,110,1.1,0.592,0.476,0.661,0.339,6.904%,-13.706%,2,1,21.75,W,15.00,15.00,
7/13/2022,ARI,Zac Gallen,5.78,1,5.5,118,1.18,-150,-0.666666667,0.459,0.600,0.518,0.482,5.965%,-11.837%,2,2,10.00,L,-10.00,-10.00,
7/13/2022,PIT,JT Brubaker,5.34,1,4.5,-128,-0.78125,100,1,0.561,0.500,0.617,0.383,5.561%,-11.701%,2,2,12.80,W,10.00,10.00,
7/13/2022,MIA,Pablo Lopez,6.27,1,5.5,-140,-0.714285714,105,1.05,0.583,0.488,0.597,0.403,1.332%,-8.446%,0,1,0.00,,,,
7/13/2022,CIN,Mike Minor,4.01,1,4.5,110,1.1,-145,-0.689655172,0.476,0.592,0.373,0.627,-10.307%,3.505%,0,1,0.00,,,,
7/13/2022,NYY,Luis Severino,6.26,1,6.5,114,1.14,-144,-0.694444444,0.467,0.590,0.435,0.565,-3.191%,-2.555%,0,2,0.00,,,,
7/13/2022,PHI,Zack Wheeler,5.63,1,5.5,100,1,-135,-0.740740741,0.500,0.574,0.493,0.507,-0.678%,-6.769%,0,1,0.00,,,,
7/13/2022,TOR,Ross Stripling,4.32,1,3.5,-170,-0.588235294,125,1.25,0.630,0.444,0.626,0.374,-0.320%,-7.088%,0,1,0.00,,,,
7/13/2022,CWS,Lucas Giolito,5.79,1,5.5,-115,-0.869565217,-115,-0.869565217,0.535,0.535,0.520,0.480,-1.486%,-5.491%,0,1,0.00,,,,
7/13/2022,CLE,Aaron Civale,5.20,1,3.5,-195,-0.512820513,135,1.35,0.661,0.426,0.762,0.238,10.092%,-18.747%,2,1,29.25,L,-29.25,-29.25,
7/13/2022,BOS,Josh Winckowski,4.53,1,4.5,124,1.24,-156,-0.641025641,0.446,0.609,0.474,0.526,2.715%,-8.296%,0,2,0.00,,,,
7/13/2022,TB,Shane McClanahan,7.05,1,7.5,-115,-0.869565217,-110,-0.909090909,0.535,0.524,0.409,0.591,-12.615%,6.745%,1,1,11.00,W,10.00,10.00,
7/13/2022,STL,Adam Wainwright,4.44,1,4.5,114,1.14,-144,-0.694444444,0.467,0.590,0.456,0.544,-1.082%,-4.664%,0,2,0.00,,,,
7/13/2022,LAD,Tony Gonsolin,5.20,1,4.5,-136,-0.735294118,108,1.08,0.576,0.481,0.594,0.406,1.760%,-7.464%,0,2,0.00,,,,
7/13/2022,TEX,Jon Gray,6.78,1,7.5,124,1.24,-158,-0.632911392,0.446,0.612,0.369,0.631,-7.788%,1.905%,0,2,0.00,,,,
7/13/2022,OAK,Paul Blackburn,4.03,1,4.5,112,1.12,-142,-0.704225352,0.472,0.587,0.377,0.623,-9.467%,3.620%,0,2,0.00,,,,
7/13/2022,BAL,Spenser Watkins,3.63,1,3.5,110,1.1,-145,-0.689655172,0.476,0.592,0.491,0.509,1.495%,-8.298%,0,1,0.00,,,,
7/13/2022,CHC,Justin Steele,4.49,1,5.5,102,1.02,-130,-0.769230769,0.495,0.565,0.295,0.705,-19.969%,13.942%,1,2,19.50,W,15.00,15.00,
7/13/2022,SD,Joe Musgrove,4.84,1,4.5,-160,-0.625,115,1.15,0.615,0.465,0.531,0.469,-8.439%,0.389%,0,1,0.00,,,,
7/13/2022,COL,Chad Kuhl,4.15,1,3.5,-115,-0.869565217,-115,-0.869565217,0.535,0.535,0.595,0.405,6.039%,-13.016%,2,1,17.25,L,-17.25,-17.25,
7/13/2022,HOU,Christian Javier,6.79,1,7.5,105,1.05,-140,-0.714285714,0.488,0.583,0.370,0.630,-11.778%,4.664%,0,1,0.00,,,,
7/13/2022,LAA,Shohei Ohtani,6.32,1,7.5,114,1.14,-144,-0.694444444,0.467,0.590,0.301,0.699,-16.616%,10.871%,1,2,14.40,L,-14.40,-14.40,
7/14/2022,PIT,Zach Thompson,4.05,1,3.5,-118,-0.847457627,-108,-0.925925926,0.541,0.519,0.576,0.424,3.495%,-9.547%,0,2,0.00,,,,
7/14/2022,MIA,Braxton Garrett,4.99,1,4.5,-150,-0.666666667,115,1.15,0.600,0.465,0.558,0.442,-4.225%,-2.287%,0,1,0.00,,,,
7/14/2022,SD,Blake Snell,5.40,1,5.5,115,1.15,-145,-0.689655172,0.465,0.592,0.454,0.546,-1.125%,-4.570%,0,1,0.00,,,,
7/14/2022,COL,Kyle Freeland,3.60,1,3.5,-136,-0.735294118,108,1.08,0.576,0.481,0.485,0.515,-9.149%,3.445%,0,2,0.00,,,,
7/14/2022,CIN,Luis Castillo,5.53,1,6.5,120,1.2,-160,-0.625,0.455,0.615,0.319,0.681,-13.586%,6.593%,1,1,16.00,L,-16.00,-16.00,
7/14/2022,NYY,Nestor Cortes,6.06,1,5.5,100,1,-135,-0.740740741,0.500,0.574,0.564,0.436,6.391%,-13.838%,2,1,10.00,L,-10.00,-10.00,
7/14/2022,ATL,Kyle Wright,4.58,1,4.5,-110,-0.909090909,-120,-0.833333333,0.524,0.545,0.483,0.517,-4.080%,-2.847%,0,1,0.00,,,,
7/14/2022,BOS,Kutter Crawford,5.28,1,4.5,-150,-0.666666667,110,1.1,0.600,0.476,0.607,0.393,0.719%,-8.338%,0,1,0.00,,,,
7/14/2022,TB,Drew Rasmussen,4.44,1,4.5,120,1.2,-152,-0.657894737,0.455,0.603,0.456,0.544,0.193%,-5.965%,0,2,0.00,,,,
7/14/2022,CLE,Triston McKenzie,5.84,1,6.5,110,1.1,-140,-0.714285714,0.476,0.583,0.368,0.632,-10.817%,4.865%,0,2,0.00,,,,
7/14/2022,LAD,Tyler Anderson,3.73,1,3.5,-150,-0.666666667,115,1.15,0.600,0.465,0.512,0.488,-8.791%,2.279%,0,1,0.00,,,,
7/14/2022,STL,Dakota Hudson,3.38,1,2.5,-170,-0.588235294,130,1.3,0.630,0.435,0.656,0.344,2.676%,-9.117%,0,1,0.00,,,,
7/14/2022,CWS,Johnny Cueto,4.19,1,4.5,110,1.1,-140,-0.714285714,0.476,0.583,0.408,0.592,-6.796%,0.844%,0,2,0.00,,,,
7/14/2022,MIN,Sonny Gray,5.45,1,4.5,-120,-0.833333333,-110,-0.909090909,0.545,0.524,0.635,0.365,8.918%,-15.845%,2,1,18.00,L,-18.00,-18.00,
7/14/2022,NYM,Carlos Carrasco,5.71,1,4.5,-150,-0.666666667,115,1.15,0.600,0.465,0.674,0.326,7.425%,-13.937%,2,1,15.00,W,10.00,10.00,
7/14/2022,CHC,Keegan Thompson,4.49,1,4.5,130,1.3,-170,-0.588235294,0.435,0.630,0.466,0.534,3.121%,-9.563%,0,1,0.00,,,,
7/14/2022,SEA,Marco Gonzales,4.06,1,3.5,116,1.16,-146,-0.684931507,0.463,0.593,0.578,0.422,11.520%,-17.166%,2,2,15.00,W,17.40,17.40,
7/14/2022,HOU,Framber Valdez,5.85,1,6.5,100,1,-128,-0.78125,0.500,0.561,0.370,0.630,-13.038%,6.898%,1,2,12.80,W,10.00,10.00,
7/14/2022,LAA,Reid Detmers,4.01,1,4.5,114,1.14,-146,-0.684931507,0.467,0.593,0.373,0.627,-9.417%,3.339%,0,2,0.00,,,,
7/14/2022,SF,Carlos Rodon,7.81,1,7.5,-140,-0.714285714,110,1.1,0.583,0.476,0.520,0.480,-6.312%,0.359%,0,2,0.00,,,,
7/14/2022,MIL,Corbin Burnes,7.37,1,8.5,116,1.16,-146,-0.684931507,0.463,0.593,0.320,0.680,-14.270%,8.624%,1,2,14.60,L,-14.60,-14.60,
7/15/2022,MIA,Sandy Alcantara,5.90,1,6.5,-102,-0.980392157,-126,-0.793650794,0.505,0.558,0.378,0.622,-12.731%,6.484%,1,2,18.90,L,-18.90,-18.90,
7/15/2022,PHI,Kyle Gibson,4.90,1,4.5,-122,-0.819672131,-104,-0.961538462,0.550,0.510,0.542,0.458,-0.776%,-5.159%,0,2,0.00,,,,
7/15/2022,ATL,Ian Anderson,4.47,1,3.5,-150,-0.666666667,110,1.1,0.600,0.476,0.653,0.347,5.262%,-12.881%,2,1,22.50,W,15.00,15.00,
7/15/2022,WSH,Patrick Corbin,5.01,1,4.5,-112,-0.892857143,-112,-0.892857143,0.528,0.528,0.561,0.439,3.296%,-8.956%,0,2,0.00,,,,
7/15/2022,NYY,Jordan Montgomery,5.30,1,4.5,-142,-0.704225352,112,1.12,0.587,0.472,0.610,0.390,2.370%,-8.218%,0,2,0.00,,,,
7/15/2022,BOS,Nathan Eovaldi,4.34,2,4.5,-142,-0.704225352,112,1.12,0.587,0.472,0.437,0.563,-14.949%,9.102%,1,2,10.00,W,11.20,11.20,
7/15/2022,TOR,Alex Manoah,6.75,1,5.5,-152,-0.657894737,120,1.2,0.603,0.455,0.666,0.334,6.306%,-12.078%,2,2,15.20,W,10.00,10.00,
7/15/2022,KC,Zack Greinke,3.52,1,3.5,132,1.32,-168,-0.595238095,0.431,0.627,0.468,0.532,3.664%,-9.454%,0,2,0.00,,,,
7/15/2022,BAL,Tyler Wells,4.72,1,4.5,100,1,-135,-0.740740741,0.500,0.574,0.509,0.491,0.908%,-8.355%,0,1,0.00,,,,
7/15/2022,DET,Drew Hutchison,3.18,1,2.5,-130,-0.769230769,-105,-0.952380952,0.565,0.512,0.616,0.384,5.069%,-12.810%,2,1,13.00,W,10.00,10.00,
7/15/2022,CLE,Zach Plesac,5.13,1,4.5,-110,-0.909090909,-120,-0.833333333,0.524,0.545,0.582,0.418,5.820%,-12.747%,2,1,16.50,L,-16.50,-16.50,
7/15/2022,SEA,Robbie Ray,7.39,1,7.5,100,1,-130,-0.769230769,0.500,0.565,0.459,0.541,-4.081%,-2.441%,0,1,0.00,,,,
7/15/2022,OAK,Cole Irvin,3.18,1,3.5,120,1.2,-165,-0.606060606,0.455,0.623,0.393,0.607,-6.152%,-1.567%,0,1,0.00,,,,
7/15/2022,HOU,Jose Urquidy,4.82,1,4.5,115,1.15,-115,-0.869565217,0.465,0.535,0.527,0.473,6.226%,-6.226%,2,1,15.00,W,17.25,17.25,
7/15/2022,CWS,Michael Kopech,5.26,1,4.5,-108,-0.925925926,-118,-0.847457627,0.519,0.541,0.604,0.396,8.465%,-14.517%,2,2,16.20,L,-16.20,-16.20,
7/15/2022,MIN,Devin Smeltzer,3.85,1,3.5,-102,-0.980392157,-126,-0.793650794,0.505,0.558,0.537,0.463,3.174%,-9.421%,0,2,0.00,,,,
7/15/2022,STL,Andre Pallante,3.38,1,3.5,115,1.15,-150,-0.666666667,0.465,0.600,0.437,0.563,-2.785%,-3.727%,0,1,0.00,,,,
7/15/2022,CIN,Hunter Greene,6.27,1,6.5,115,1.15,-155,-0.64516129,0.465,0.608,0.437,0.563,-2.814%,-4.482%,0,1,0.00,,,,
7/15/2022,PIT,Jose Quintana,3.82,1,3.5,-120,-0.833333333,-120,-0.833333333,0.545,0.545,0.531,0.469,-1.486%,-7.605%,0,1,0.00,,,,
7/15/2022,COL,German Marquez,5.48,1,4.5,-122,-0.819672131,-104,-0.961538462,0.550,0.510,0.639,0.361,8.981%,-14.916%,2,2,18.30,L,-18.30,-18.30,
7/15/2022,LAD,Clayton Kershaw,6.23,1,6.5,-150,-0.666666667,118,1.18,0.600,0.459,0.431,0.569,-16.941%,11.070%,1,2,15.00,W,17.70,17.70,
7/15/2022,LAA,Patrick Sandoval,5.09,1,5.5,-102,-0.980392157,-126,-0.793650794,0.505,0.558,0.400,0.600,-10.512%,4.265%,0,2,0.00,,,,
7/15/2022,ARI,Madison Bumgarner,4.45,1,4.5,120,1.2,-160,-0.625,0.455,0.615,0.458,0.542,0.383%,-7.377%,0,1,0.00,,,,
7/15/2022,SD,Yu Darvish,7.03,1,6.5,120,1.2,-152,-0.657894737,0.455,0.603,0.555,0.445,10.020%,-15.792%,2,2,15.00,W,18.00,18.00,
7/15/2022,SF,Alex Wood,5.37,1,5.5,-108,-0.925925926,-118,-0.847457627,0.519,0.541,0.449,0.551,-7.055%,1.004%,0,2,0.00,,,,
7/15/2022,MIL,Brandon Woodruff,6.85,1,6.5,-185,-0.540540541,135,1.35,0.649,0.426,0.528,0.472,-12.141%,4.676%,0,1,0.00,,,,
7/23/2022,TOR,Alex Manoah,5.41,1,6.5,108,1.08,-138,-0.724637681,0.481,0.580,0.300,0.700,-18.088%,12.028%,1,2,20.70,L,-20.70,-20.70,
7/23/2022,BOS,Kutter Crawford,4.77,2,4.5,100,1,-135,-0.740740741,0.500,0.574,0.518,0.482,1.827%,-9.273%,0,1,0.00,,,,
7/23/2022,HOU,Justin Verlander,7.06,2,7.5,122,1.22,-156,-0.641025641,0.450,0.609,0.410,0.590,-4.022%,-1.960%,0,2,0.00,,,,
7/23/2022,SEA,Logan Gilbert,6.20,2,5.5,110,1.1,-140,-0.714285714,0.476,0.583,0.586,0.414,10.970%,-16.922%,2,1,5.00,W,5.50,5.50,
7/23/2022,CHC,Marcus Stroman,4.55,2,4.5,-148,-0.675675676,116,1.16,0.597,0.463,0.477,0.523,-11.941%,5.968%,1,2,5.00,L,-5.00,-5.00,
7/23/2022,PHI,Zack Wheeler,6.28,2,7.5,126,1.26,-160,-0.625,0.442,0.615,0.295,0.705,-14.709%,8.923%,1,2,8.00,W,5.00,5.00,
7/23/2022,CIN,Mike Minor,5.10,2,4.5,-104,-0.961538462,-122,-0.819672131,0.510,0.550,0.577,0.423,6.707%,-12.642%,2,2,5.20,L,-5.20,-5.20,
7/23/2022,MIN,Joe Ryan,5.62,2,4.5,-110,-0.909090909,-130,-0.769230769,0.524,0.565,0.661,0.339,13.706%,-22.609%,2,1,5.50,W,5.00,5.00,
7/23/2022,DET,Michael Pineda,3.66,2,2.5,-115,-0.869565217,-120,-0.833333333,0.535,0.545,0.708,0.292,17.285%,-25.319%,2,1,5.75,W,5.00,5.00,
7/23/2022,NYY,Gerrit Cole,8.70,2,7.5,-122,-0.819672131,-104,-0.961538462,0.550,0.510,0.640,0.360,9.027%,-14.962%,2,2,6.10,L,-6.10,-6.10,
7/23/2022,BAL,Jordan Lyles,4.59,2,4.5,104,1.04,-132,-0.757575758,0.490,0.569,0.485,0.515,-0.531%,-5.386%,0,2,0.00,,,,
7/23/2022,PIT,Jose Quintana,4.93,2,4.5,106,1.06,-134,-0.746268657,0.485,0.573,0.547,0.453,6.170%,-11.979%,2,2,5.00,L,-5.00,-5.00,
7/23/2022,SD,Blake Snell,6.41,2,6.5,-120,-0.833333333,-110,-0.909090909,0.545,0.524,0.459,0.541,-8.620%,1.693%,0,1,0.00,,,,
7/23/2022,NYM,Chris Bassitt,6.20,2,5.5,-106,-0.943396226,-122,-0.819672131,0.515,0.550,0.586,0.414,7.132%,-13.544%,2,2,5.30,W,5.00,5.00,
7/23/2022,MIL,Brandon Woodruff,6.97,2,5.5,-155,-0.64516129,115,1.15,0.608,0.465,0.695,0.305,8.760%,-16.056%,2,1,7.75,W,5.00,5.00,
7/23/2022,COL,Jose Urena,3.55,2,3.5,110,1.1,-146,-0.684931507,0.476,0.593,0.474,0.526,-0.207%,-6.761%,0,1,0.00,,,,
7/23/2022,KC,Brady Singer,5.02,2,5.5,-104,-0.961538462,-122,-0.819672131,0.510,0.550,0.388,0.612,-12.226%,6.290%,1,2,6.10,L,-6.10,-6.10,
7/23/2022,SF,Alex Wood,5.24,2,4.5,-122,-0.819672131,-104,-0.961538462,0.550,0.510,0.601,0.399,5.101%,-11.037%,2,2,6.10,W,5.00,5.00,
7/23/2022,LAD,Julio Urias,5.56,2,6.5,115,1.15,-150,-0.666666667,0.465,0.600,0.323,0.677,-14.170%,7.658%,1,1,7.50,W,5.00,5.00,
7/23/2022,CLE,Konnor Pilkington,4.79,2,3.5,-120,-0.833333333,-110,-0.909090909,0.545,0.524,0.704,0.296,15.880%,-22.806%,2,1,6.00,L,-6.00,-6.00,
7/23/2022,ATL,Kyle Wright,5.36,2,6.5,-110,-0.909090909,-116,-0.862068966,0.524,0.537,0.292,0.708,-23.169%,17.084%,1,2,5.80,L,-5.80,-5.80,
7/23/2022,LAA,Patrick Sandoval,5.22,2,5.5,-128,-0.78125,100,1,0.561,0.500,0.423,0.577,-13.882%,7.742%,1,2,5.00,W,5.00,5.00,
7/23/2022,ARI,Madison Bumgarner,5.14,2,3.5,-155,-0.64516129,115,1.15,0.608,0.465,0.754,0.246,14.624%,-21.920%,2,1,7.75,W,5.00,5.00,
7/23/2022,OAK,James Kaprielian,5.13,2,3.5,-175,-0.571428571,130,1.3,0.636,0.435,0.753,0.247,11.639%,-18.753%,2,1,8.75,W,5.00,5.00,
7/24/2022,ATL,Ian Anderson,5.24,2,5.5,-160,-0.625,120,1.2,0.615,0.455,0.426,0.574,-18.931%,11.938%,1,1,5.00,W,6.00,6.00,
7/24/2022,LAA,Reid Detmers,5.26,2,4.5,-130,-0.769230769,100,1,0.565,0.500,0.604,0.396,3.867%,-10.389%,0,1,0.00,,,,
7/24/2022,MIA,Sandy Alcantara,6.66,2,6.5,120,1.2,-160,-0.625,0.455,0.615,0.499,0.501,4.396%,-11.389%,0,1,0.00,,,,
7/24/2022,PIT,Mitch Keller,5.06,2,3.5,-165,-0.606060606,125,1.25,0.623,0.444,0.743,0.257,12.065%,-18.774%,2,1,8.25,W,5.00,5.00,
7/24/2022,NYY,Nestor Cortes,6.05,2,5.5,-105,-0.952380952,-125,-0.8,0.512,0.556,0.562,0.438,5.012%,-11.787%,2,1,5.25,W,5.00,5.00,
7/24/2022,BAL,Dean Kremer,4.58,2,3.5,-105,-0.952380952,-130,-0.769230769,0.512,0.565,0.671,0.329,15.883%,-23.624%,2,1,5.25,W,5.00,5.00,
7/24/2022,TOR,Ross Stripling,3.92,2,3.5,-160,-0.625,126,1.26,0.615,0.442,0.551,0.449,-6.464%,0.678%,0,2,0.00,,,,
7/24/2022,STL,Miles Mikolas,4.54,2,4.5,-120,-0.833333333,-115,-0.869565217,0.545,0.535,0.475,0.525,-6.998%,-1.036%,0,1,0.00,,,,
7/24/2022,CIN,Tyler Mahle,5.38,2,5.5,104,1.04,-130,-0.769230769,0.490,0.565,0.450,0.550,-3.979%,-1.563%,0,2,0.00,,,,
7/24/2022,MIN,Sonny Gray,4.88,2,4.5,-130,-0.769230769,105,1.05,0.565,0.488,0.538,0.462,-2.701%,-2.601%,0,1,0.00,,,,
7/24/2022,DET,Rony Garcia,3.88,2,2.5,-160,-0.625,120,1.2,0.615,0.455,0.744,0.256,12.840%,-19.833%,2,1,8.00,L,-8.00,-8.00,
7/24/2022,CWS,Dylan Cease,7.76,2,7.5,100,1,-145,-0.689655172,0.500,0.592,0.513,0.487,1.307%,-10.490%,0,1,0.00,,,,
7/24/2022,CLE,Shane Bieber,6.76,2,6.5,104,1.04,-132,-0.757575758,0.490,0.569,0.514,0.486,2.376%,-8.292%,0,2,0.00,,,,
7/24/2022,COL,Chad Kuhl,4.12,2,3.5,-156,-0.641025641,122,1.22,0.609,0.450,0.590,0.410,-1.976%,-4.007%,0,2,0.00,,,,
7/24/2022,MIL,Eric Lauer,5.82,2,5.5,118,1.18,-150,-0.666666667,0.459,0.600,0.525,0.475,6.628%,-12.499%,2,2,5.00,L,-5.00,-5.00,
7/24/2022,TB,Jeffrey Springs,4.77,2,4.5,114,1.14,-144,-0.694444444,0.467,0.590,0.518,0.482,5.098%,-10.843%,2,2,5.00,L,-5.00,-5.00,
7/24/2022,KC,Kris Bubic,4.81,2,4.5,110,1.1,-140,-0.714285714,0.476,0.583,0.526,0.474,4.937%,-10.889%,0,2,0.00,,,,
7/24/2022,TEX,Martin Perez,5.58,2,4.5,-152,-0.657894737,120,1.2,0.603,0.455,0.655,0.345,5.164%,-10.936%,2,2,7.60,W,5.00,5.00,
7/24/2022,OAK,Paul Blackburn,4.68,2,4.5,105,1.05,-135,-0.740740741,0.488,0.574,0.502,0.498,1.388%,-7.616%,0,1,0.00,,,,
7/24/2022,SF,Alex Cobb,5.25,2,4.5,105,1.05,-135,-0.740740741,0.488,0.574,0.602,0.398,11.442%,-17.669%,2,1,5.00,W,5.25,5.25,
7/24/2022,LAD,Clayton Kershaw,6.33,2,6.5,-105,-0.952380952,-125,-0.8,0.512,0.556,0.447,0.553,-6.565%,-0.210%,0,1,0.00,,,,
7/24/2022,HOU,Framber Valdez,5.96,2,5.5,-110,-0.909090909,-120,-0.833333333,0.524,0.545,0.548,0.452,2.406%,-9.333%,0,1,0.00,,,,
7/24/2022,SEA,Robbie Ray,7.32,2,6.5,100,1,-135,-0.740740741,0.500,0.574,0.597,0.403,9.680%,-17.127%,2,1,5.00,L,-5.00,-5.00,
7/24/2022,WSH,Erick Fedde,4.03,2,3.5,-125,-0.8,-105,-0.952380952,0.556,0.512,0.572,0.428,1.681%,-8.456%,0,1,0.00,,,,
7/24/2022,NYM,Carlos Carrasco,5.75,2,4.5,-164,-0.609756098,128,1.28,0.621,0.439,0.680,0.320,5.888%,-11.869%,2,2,8.20,L,-8.20,-8.20,
7/24/2022,SD,Joe Musgrove,5.98,2,5.5,120,1.2,-165,-0.606060606,0.455,0.623,0.551,0.449,9.656%,-17.374%,2,1,5.00,L,-5.00,-5.00,
7/25/2022,CIN,Nick Lodolo,5.81,2,6.5,125,1.25,-170,-0.588235294,0.444,0.630,0.363,0.637,-8.123%,0.716%,0,1,0.00,,,,
7/25/2022,MIA,Trevor Rodgers,5.13,2,4.5,-140,-0.714285714,105,1.05,0.583,0.488,0.582,0.418,-0.132%,-6.982%,0,1,0.00,,,,
7/25/2022,ATL,Max Fried,5.69,2,5.5,-120,-0.833333333,-110,-0.909090909,0.545,0.524,0.503,0.497,-4.212%,-2.715%,0,1,0.00,,,,
7/25/2022,PHI,Ranger Suarez,4.20,2,4.5,-102,-0.980392157,-126,-0.793650794,0.505,0.558,0.410,0.590,-9.478%,3.230%,0,2,0.00,,,,
7/25/2022,TB,Corey Kluber,4.73,2,4.5,105,1.05,-140,-0.714285714,0.488,0.583,0.511,0.489,2.312%,-9.426%,0,1,0.00,,,,
7/25/2022,CLE,Zach Plesac,4.21,2,3.5,-160,-0.625,120,1.2,0.615,0.455,0.606,0.394,-0.894%,-6.099%,0,1,0.00,,,,
7/25/2022,BOS,Nick Pivetta,5.37,2,4.5,110,1.1,-145,-0.689655172,0.476,0.592,0.622,0.378,14.568%,-21.371%,2,1,5.00,W,5.50,5.50,
7/25/2022,DET,Drew Hutchison,3.64,2,2.5,-150,-0.666666667,115,1.15,0.600,0.465,0.704,0.296,10.427%,-16.939%,2,1,7.50,W,5.00,5.00,
7/25/2022,SD,Sean Manaea,6.12,2,5.5,104,1.04,-132,-0.757575758,0.490,0.569,0.573,0.427,8.320%,-14.236%,2,2,5.00,L,-5.00,-5.00,
7/25/2022,PIT,JT Brubaker,5.34,2,5.5,100,1,-130,-0.769230769,0.500,0.565,0.443,0.557,-5.652%,-0.869%,0,1,0.00,,,,
7/25/2022,CHC,Adrian Sampson,4.17,1,3.5,100,1,-130,-0.769230769,0.500,0.565,0.599,0.401,9.902%,-16.424%,2,1,5.00,L,-5.00,-5.00,
7/25/2022,COL,Kyle Freeland,3.80,2,4.5,104,1.04,-132,-0.757575758,0.490,0.569,0.332,0.668,-15.804%,9.888%,1,2,6.60,L,-6.60,-6.60,
7/25/2022,MIL,Aaron Ashby,6.25,2,4.5,-160,-0.625,115,1.15,0.615,0.465,0.747,0.253,13.163%,-21.213%,2,1,8.00,W,5.00,5.00,
7/25/2022,LAA,Noah Syndergaard,4.28,2,3.5,-155,-0.64516129,115,1.15,0.608,0.465,0.619,0.381,1.140%,-8.436%,0,1,0.00,,,,
7/25/2022,KC,Zack Greinke,4.16,2,3.5,-170,-0.588235294,130,1.3,0.630,0.435,0.597,0.403,-3.248%,-3.193%,0,1,0.00,,,,
7/25/2022,ARI,Tyler Gilbert,3.71,2,3.5,110,1.1,-160,-0.625,0.476,0.615,0.508,0.492,3.174%,-12.332%,0,1,0.00,,,,
7/25/2022,HOU,Jake Odorizzi,5.26,2,4.5,110,1.1,-145,-0.689655172,0.476,0.592,0.604,0.396,12.769%,-19.572%,2,1,5.00,L,-5.00,-5.00,
7/25/2022,SEA,Chris Flexen,4.75,2,4.5,-110,-0.909090909,-120,-0.833333333,0.524,0.545,0.515,0.485,-0.921%,-6.006%,0,1,0.00,,,,
7/25/2022,TEX,Glenn Otto,4.82,2,4.5,120,1.2,-155,-0.64516129,0.455,0.608,0.527,0.473,7.283%,-13.522%,2,1,5.00,W,6.00,6.00,
7/25/2022,WSH,Paolo Espino,3.66,2,3.5,115,1.15,-155,-0.64516129,0.465,0.608,0.497,0.503,3.235%,-10.531%,0,1,0.00,,,,
7/25/2022,LAD,Tony Gonsolin,5.96,2,4.5,-148,-0.675675676,116,1.16,0.597,0.463,0.710,0.290,11.278%,-17.252%,2,2,7.40,L,-7.40,-7.40,
7/26/2022,MIA,Pablo Lopez,5.79,2,5.5,-140,-0.714285714,-105,-0.952380952,0.583,0.512,0.520,0.480,-6.331%,-3.222%,0,1,0.00,,,,
7/26/2022,CIN,Hunter Greene,6.96,2,5.5,-144,-0.694444444,114,1.14,0.590,0.467,0.694,0.306,10.399%,-16.144%,2,2,7.20,W,5.00,5.00,
7/26/2022,BAL,Spenser Watkins,3.61,2,3.5,-125,-0.8,-105,-0.952380952,0.556,0.512,0.487,0.513,-6.865%,0.090%,0,1,0.00,,,,
7/26/2022,ATL,Spencer Strider,7.04,2,7.5,-105,-0.952380952,-125,-0.8,0.512,0.556,0.407,0.593,-10.495%,3.720%,0,1,0.00,,,,
7/26/2022,PHI,Aaron Nola,7.02,2,7.5,-112,-0.892857143,-112,-0.892857143,0.528,0.528,0.404,0.596,-12.404%,6.743%,1,2,5.60,W,5.00,5.00,
7/26/2022,STL,Andre Pallante,3.33,2,3.5,125,1.25,-165,-0.606060606,0.444,0.623,0.426,0.574,-1.816%,-4.892%,0,1,0.00,,,,
7/26/2022,TOR,Jose Berrios,5.47,2,4.5,-180,-0.555555556,135,1.35,0.643,0.426,0.638,0.362,-0.507%,-6.332%,0,1,0.00,,,,
7/26/2022,SD,Mike Clevinger,6.08,2,5.5,-130,-0.769230769,-105,-0.952380952,0.565,0.512,0.567,0.433,0.187%,-7.928%,0,1,0.00,,,,
